name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
dubai,2024-02-11T00:00:00,69.5,69.5,55.3,60.67,0,0,,0,0,9.4,5.7,30,1019,99.8,6.2,28,0.1,0,10,Overcast,cloudy,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T01:00:00,67.9,67.9,57,68.1,0,0,,0,0,9.6,5.7,49,1018.1,30,6.2,165,0.6,0,10,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T02:00:00,67.7,67.7,57,68.66,0,0,,0,0,11.2,5.6,29,1018,5.6,6.2,200,0.7,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T03:00:00,67.7,67.7,58.9,73.22,0,0,,0,0,12.3,5.7,29,1017,81.3,6.2,508,1.8,0,10,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T04:00:00,67.8,67.8,57.2,68.82,0,0,,,0,14.1,7.9,40,1017.2,50,6.2,805,2.9,0,10,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T05:00:00,69.5,69.5,57.1,64.73,0,0,,0,0,9.2,10,20,1018,0,6.2,425,1.5,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T06:00:00,69.6,69.6,59,68.99,0,0,,0,0,10.5,10.1,19,1018,0,6.2,557,2,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T07:00:00,67.9,67.9,60.8,78.15,0.004,100,rain,0,0,11.9,6.7,50,1019.2,58.4,5.3,452,1.6,5,10,"Rain, Partially cloudy",rain,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T08:00:00,69.7,69.7,60.8,73.4,0.004,100,rain,0,0,11,8.1,100,1020,49.2,6.2,577,2.1,6,10,"Rain, Partially cloudy",rain,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T09:00:00,67.9,67.9,60.8,78.07,0.004,100,rain,0,0,12.1,5.8,159,1021,49.2,5,401,1.4,4,10,"Rain, Partially cloudy",rain,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T10:00:00,69.7,69.7,51.8,52.97,0,0,rain,0,0,6,3.5,165,1021.2,60.6,6.2,367,1.3,4,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T11:00:00,67.9,67.9,55.5,64.39,0,0,,0,0,8.1,4.7,355,1021,49.2,6.2,381,1.4,4,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T12:00:00,67.9,67.9,55.5,64.45,0,0,,0,0,13,5.8,59,1020,49.8,6.2,155,0.6,2,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T13:00:00,66.2,66.2,58.8,76.92,0,0,,0,0,9.6,3.3,40,1020.2,60.6,5,0,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T14:00:00,66.1,66.1,60.6,82.49,0,0,,0,0,13.4,8,1,1019,49.2,3.8,0,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T15:00:00,66.1,66.1,60.6,82.49,0,0,,0,0,14.3,8,360,1019,49.2,4.9,0,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T16:00:00,64.5,64.5,59,82.38,0,0,,0,0,13.4,5.8,39,1020,60.6,3.2,0,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T17:00:00,64.3,64.3,60.7,88.14,0,0,,0,0,13.9,10.3,109,1019,49.4,5,0,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T18:00:00,64.4,64.4,60.8,88.1,0,0,,0,0,13,11.4,89,1017,0,6.2,0,0,0,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T19:00:00,64.2,64.2,60.6,88.03,0,0,,0,0,13.6,5.8,80,1018,30.2,6.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T20:00:00,64.3,64.3,60.8,88.29,0,0,,0,0,16.3,9.1,70,1018,0,6.2,0,0,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T21:00:00,64.3,64.3,60.7,88.26,0,0,,0,0,10.5,4.8,59,1018,0,5.6,0,0,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T22:00:00,64.3,64.3,60.6,87.79,0,0,,0,0,10.7,9,71,1017.2,29.5,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-11T23:00:00,66.1,66.1,60.8,82.97,0,0,,0,0,14.3,3.5,59,1019,0,6.2,0,0,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T00:00:00,66,66,60.8,83.12,0,0,,0,0,15.4,9.1,40,1018,0,5.6,21,0.1,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T01:00:00,65.9,65.9,60.7,83.13,0,0,,0,0,15.9,11.4,80,1016.2,77.5,6.2,135,0.5,0,3,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T02:00:00,66.1,66.1,60.8,82.78,0.012,100,rain,0,0,16.1,5.8,360,1017,0,5.6,469,1.7,0,3,Rain,rain,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T03:00:00,66.1,66.1,60.8,82.97,0.008,100,rain,0,0,19.2,11.3,40,1015,0,5.6,686,2.5,0,3,Rain,rain,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T04:00:00,66.1,66.1,60.9,83.26,0,0,,,0,23.5,11.3,90,1014.2,58.4,5.6,840,3,0,3,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T05:00:00,66.1,66.1,62.6,88.2,0,0,,0,0,23,13.7,90,1015.1,50,4.3,946,3.4,0,3,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
dubai,2024-02-12T06:00:00,66.1,66.1,60.9,83.27,0.063,100,rain,0,0,23.3,13.9,110,1015,26.8,6.1,991,3.6,0,3,"Rain, Partially cloudy",rain,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T07:00:00,64.5,64.5,60.8,87.81,0.028,100,rain,0,0,24.4,7.2,42,1016.2,61,3.7,976,3.5,10,3,"Rain, Partially cloudy",rain,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T08:00:00,64.3,64.3,60.8,88.3,0.004,100,rain,0,0,24.2,8.1,49,1017,50,3.1,891,3.2,9,10,"Rain, Partially cloudy",rain,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T09:00:00,64.3,64.3,60.8,88.3,0.004,100,rain,0,0,17.4,9.2,37,1019,50,1.9,749,2.7,7,10,"Rain, Partially cloudy",rain,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T10:00:00,64.3,64.3,60.8,88.53,0.016,100,rain,0,0,36.9,18,78,1017.2,61,3.2,545,2,5,10,"Rain, Partially cloudy",rain,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T11:00:00,68,68,62.6,83.02,0,0,,0,0,36.9,15.1,84,1017,26.9,6.2,334,1.2,3,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T12:00:00,71.5,71.5,64.3,78.05,0.008,100,rain,0,0,5.6,17.2,80,1017,26.9,6.2,105,0.4,1,10,"Rain, Partially cloudy",rain,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T13:00:00,71.6,71.6,60.6,68.37,0.016,100,rain,0,0,4.9,13.9,80,1016,39.8,6.2,0,0,0,10,"Rain, Partially cloudy",rain,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T14:00:00,75.1,75.1,59.1,57.53,0.043,100,rain,0,0,7.2,19.5,90,1015,26.9,6.2,0,0,0,10,"Rain, Partially cloudy",rain,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T15:00:00,76.9,76.9,59.1,54.21,0.091,100,rain,0,0,22.1,19.5,100,1014,26.8,6.2,0,0,0,10,"Rain, Partially cloudy",rain,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T16:00:00,75.1,75.1,58.9,57.26,0.035,100,rain,0,0,24.6,16,98,1015,58.3,6.2,0,0,0,3,"Rain, Partially cloudy",rain,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T17:00:00,71.5,71.5,64.3,78.16,0,0,rain,0,0,21.5,12.6,39,1015,50,6.2,0,0,0,3,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T18:00:00,71.4,71.4,62.6,73.54,0.063,100,rain,0,0,30,12.7,20,1015,50.3,5.5,0,0,0,10,"Rain, Partially cloudy",rain,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T19:00:00,68,68,62.5,82.72,0.016,100,rain,0,0,21.5,8.2,100,1016.2,61,4.3,0,0,0,10,"Rain, Partially cloudy",rain,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T20:00:00,66.2,66.2,62.6,88.18,0.012,100,rain,0,0,22.6,15,100,1016,49.2,6.2,0,0,0,10,"Rain, Partially cloudy",rain,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T21:00:00,66.2,66.2,62.6,88.18,0,0,,0,0,21.7,9.2,80,1017,49.4,6.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T22:00:00,66.2,66.2,62.5,87.84,0,0,,0,0,24.2,9.2,60,1016.2,39.7,6.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-12T23:00:00,67.9,67.9,60.8,78.11,0,0,,0,0,19.7,11.2,99,1016,89.7,6.2,0,0,0,3,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T00:00:00,66.1,66.1,60.8,83.08,0,0,,0,0,22.4,6.9,9,1017,0.9,6.2,25,0.1,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T01:00:00,66,66,60.8,83.27,0,0,,0,0,30,6.9,49,1017,12,6.2,229,0.8,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T02:00:00,66.1,66.1,60.8,82.82,0,0,,0,0,30.2,8.1,60,1017,42.4,6.2,354,1.3,0,10,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T03:00:00,66.1,66.1,60.8,82.93,0.004,100,rain,0,0,27.7,8.2,81,1016,12.3,6.2,671,2.4,0,10,Rain,rain,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T04:00:00,66,66,60.6,82.71,0,0,,,0,24.8,6.8,89,1016.1,12,6.2,847,3,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T05:00:00,66,66,59,78.1,0,0,,0,0,24.6,6.9,90,1016,0,6.2,946,3.4,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T06:00:00,66.1,66.1,59,77.96,0,0,,0,0,25.5,4.7,81,1017,0.3,6.2,1011,3.6,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T07:00:00,65.9,65.9,59,78.58,0,0,,0,0,24.6,4.7,69,1017.2,30.7,6.2,976,3.5,10,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T08:00:00,67.9,67.9,59,73.29,0,0,,0,0,23.7,5.8,61,1018,0,6.2,893,3.2,9,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T09:00:00,69.7,69.7,60.8,73.17,0,0,,0,0,21.9,8.1,70,1019,0,6.2,557,2,6,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T10:00:00,73.2,73.2,60.7,65.04,0,0,,0,0,21,11.4,70,1019.1,11.3,6.2,158,0.6,2,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T11:00:00,75.1,75.1,59.1,57.55,0,0,,0,0,20.6,12.8,80,1019,26.1,6.2,220,0.8,2,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T12:00:00,76.9,76.9,59,54.11,0,0,,0,0,18.8,15,90,1018,49.4,6.2,107,0.4,1,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T13:00:00,76.7,76.7,60.7,57.82,0,0,,0,0,17.7,10.3,90,1018,52.4,6.2,0,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T14:00:00,77,77,60.8,57.44,0,0,,0,0,17.2,11.4,70,1017,49.8,6.2,0,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T15:00:00,76.9,76.9,60.8,57.46,0,0,,0,0,17.4,11.3,2,1016,49.8,6.2,0,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T16:00:00,76.8,76.8,62.4,61.15,0,0,,0,0,17.7,10.3,352,1016.1,26.8,6.2,0,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T17:00:00,76.9,76.9,62.5,61.1,0,0,,0,0,17.7,9.3,22,1016,26.3,6.2,0,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T18:00:00,76.9,76.9,59,54.13,0,0,,0,0,17.9,10.2,79,1016,26.1,6.2,0,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T19:00:00,75.2,75.2,59.2,57.55,0,0,,0,0,18.1,7,89,1017.1,27.5,6.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T20:00:00,73.3,73.3,60.8,65.03,0,0,,0,0,18.1,9.1,70,1017,0,6.2,0,0,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T21:00:00,73.2,73.2,60.8,65.17,0,0,,0,0,18.1,9.1,70,1018,0,6.2,0,0,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T22:00:00,71.5,71.5,60.8,68.93,0,0,,0,0,18.6,5.9,60,1018.2,0,6.2,0,0,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-13T23:00:00,71.4,71.4,60.8,69.25,0,0,,0,0,20.1,5.9,70,1018,0,6.2,0,0,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T00:00:00,69.7,69.7,60.8,73.5,0,0,,0,0,20.8,6.9,79,1018,0,6.2,23,0.1,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T01:00:00,69.6,69.6,60.9,73.95,0,0,,0,0,22.8,5.7,70,1017.2,0,6.2,243,0.9,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T02:00:00,67.9,67.9,60.8,78,0,0,,0,0,23,5.8,79,1017,0,6.2,323,1.2,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T03:00:00,67.9,67.9,62.5,82.94,0,0,,0,0,23.7,4.8,89,1017,0,6.2,429,1.5,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T04:00:00,69.5,69.5,62.3,78.01,0,0,,,0,25.3,5.9,89,1017.1,0,6.2,128,0.5,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T05:00:00,69.6,69.6,62.5,78.15,0,0,,0,0,24.4,3.5,60,1017,0,6.2,427,1.5,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T06:00:00,67.9,67.9,62.5,82.94,0,0,,0,0,22.8,4.7,61,1017,0,6.2,1027,3.7,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T07:00:00,67.9,67.9,62.4,82.53,0,0,,0,0,22.4,4.7,80,1018,0,6.2,401,1.4,4,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T08:00:00,69.7,69.7,62.6,78.26,0,0,,0,0,21.9,4.7,99,1018,0,6.2,1100,4,10,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T09:00:00,73.3,73.3,62.6,69.21,0,0,,0,0,21.5,8,90,1019,0,6.2,311,1.1,3,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T10:00:00,76.7,76.7,62.7,62.04,0,0,,0,0,19.7,11.4,80,1019.1,50,6.2,114,0.4,1,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T11:00:00,78.7,78.7,62.7,57.98,0,0,,0,0,17.7,16,90,1019,0,6.2,47,0.2,0,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T12:00:00,80.5,82.2,64.4,57.99,0,0,,0,0,15,14.9,100,1018,26.1,6.2,9,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T13:00:00,80.6,81.9,62.6,54.36,0,0,,0,0,10.5,13.9,90,1017.2,30.9,6.2,0,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T14:00:00,80.4,82.1,64.3,58.01,0,0,,0,0,6.5,16.1,91,1016,26.1,6.2,0,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T15:00:00,78.8,78.8,62.6,57.65,0,0,,0,0,5.4,16.1,80,1016,0.2,6.2,0,0,0,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T16:00:00,80.4,81.7,62.5,54.47,0,0,,0,0,6.5,17.1,90,1016,41.3,6.2,0,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T17:00:00,80.5,81.7,62.6,54.49,0,0,,0,0,8.3,18.2,90,1016,78.6,6.2,0,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T18:00:00,77,77,62.6,61.32,0,0,,0,0,11.4,16,80,1017,27.5,6.2,0,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T19:00:00,75.1,75.1,62.6,65.12,0,0,,0,0,19,14.8,80,1017.1,12,6.2,0,0,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T20:00:00,75.1,75.1,62.6,65.15,0,0,,0,0,22.1,11.3,80,1018,0,6.2,0,0,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T21:00:00,75,75,64.4,69.51,0,0,,0,0,21.9,10.2,70,1018,0,6.2,0,0,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T22:00:00,73.3,73.3,64.4,73.62,0,0,,0,0,21,8,90,1018.1,10,6.2,0,0,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-14T23:00:00,73.3,73.3,64.4,73.81,0,0,,0,0,20.6,8,90,1018,0,6.2,0,0,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-15T00:00:00,73.2,73.2,64.4,73.94,0,0,,0,0,19.7,5.8,90,1018,0,6.2,7,0,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-15T01:00:00,71.5,71.5,64.4,78.21,0,0,,0,0,18.6,4.7,71,1017.2,0,6.2,26,0.1,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-15T02:00:00,71.4,71.4,64.4,78.43,0,0,,0,0,15.9,5.8,90,1017,0,6.2,49,0.2,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-15T03:00:00,71.4,71.4,64.4,78.43,0,0,,0,0,14.3,4.7,90,1017,0,6.2,90,0.3,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-15T04:00:00,69.8,69.8,64.3,82.66,0,0,,,0,14.3,4.7,61,1017.1,0,6.2,114,0.4,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-15T05:00:00,69.7,69.7,64.3,83.17,0,0,,0,0,15,3.3,70,1017,0,6.2,151,0.5,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-15T06:00:00,69.6,69.6,62.6,78.39,0,0,,0,0,15.9,4.7,52,1018,0,6.2,171,0.6,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-15T07:00:00,68,68,62.7,83.19,0,0,,0,0,15.2,4.7,72,1018.2,0,6.2,195,0.7,2,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-15T08:00:00,69.7,69.7,64.4,83.32,0,0,,0,0,15.2,7.9,100,1019,0,6.2,155,0.6,2,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-15T09:00:00,73.3,73.3,64.4,73.78,0,0,,0,0,12.3,6.9,90,1020,0,6.2,171,0.6,2,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-15T10:00:00,76.9,76.9,64.2,64.87,0,0,,0,0,10.5,8.1,139,1020.1,0,6.2,93,0.3,1,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-15T11:00:00,80.5,81.8,62.6,54.5,0,0,,0,0,8.1,9.2,159,1020,3.5,6.2,47,0.2,0,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-15T12:00:00,82.3,83.3,62.6,51.3,0,0,,0,0,4.3,5.9,166,1019,26.3,6.2,21,0.1,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-15T13:00:00,84.1,84.3,60.7,45.3,0,0,,0,0,4,5.9,180,1018,47.6,6.2,0,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-15T14:00:00,84.2,84.4,60.7,45.3,0,0,,0,0,6.3,6.8,140,1017,49.8,6.2,0,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-15T15:00:00,82.4,83.9,64.4,54.61,0,0,,0,0,7.2,11.2,327,1016,49.8,6.2,0,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-15T16:00:00,82.3,83.8,64.3,54.56,0,0,,0,0,8.1,10.3,340,1016.1,28.7,6.2,0,0,0,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2024-02-15T17:00:00,80.6,82.7,66.1,61.45,0,0,,0,0,9.8,9.2,9,1016,92.9,6.2,0,0,0,10,Overcast,cloudy,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
